city,date,temperature_max_celsius,temperature_min_celsius,humidity_max_percent,humidity_min_percent,precipitation_mm,wind_speed_kmh
El Jadida,2024-03-10,18.4,13.8,80,56,1.8,29.4
El Jadida,2024-03-11,18.1,9.1,92,65,0.0,25.7
El Jadida,2024-03-12,18.8,11.9,90,59,0.0,22.3
El Jadida,2024-03-13,19.0,12.2,92,63,3.1,23.5
El Jadida,2024-03-14,19.5,13.6,96,74,0.2,15.1
El Jadida,2024-03-15,19.6,12.4,99,73,0.0,20.9
El Jadida,2024-03-16,22.6,13.6,93,65,0.0,19.3
El Jadida,2024-03-17,31.0,12.3,95,34,0.0,18.5
El Jadida,2024-03-18,26.2,16.2,79,36,0.0,26.5
El Jadida,2024-03-19,20.5,14.9,97,61,0.0,18.3
El Jadida,2024-03-20,19.0,14.5,94,60,0.2,21.3
El Jadida,2024-03-21,19.3,12.5,93,57,1.6,15.7
El Jadida,2024-03-22,17.3,13.4,90,67,7.0,26.1
El Jadida,2024-03-23,22.0,11.4,93,57,0.3,23.7
El Jadida,2024-03-24,19.9,16.0,92,69,2.6,37.7
El Jadida,2024-03-25,18.6,15.4,91,74,7.7,32.3
El Jadida,2024-03-26,15.8,12.8,86,51,8.4,35.9
El Jadida,2024-03-27,18.6,12.2,74,57,0.3,31.0
El Jadida,2024-03-28,20.2,14.2,84,58,0.1,37.6
El Jadida,2024-03-29,17.6,13.4,88,52,9.4,39.8
El Jadida,2024-03-30,17.8,14.1,87,58,12.4,55.7
El Jadida,2024-03-31,20.4,14.4,94,70,13.2,51.2
El Jadida,2024-04-01,18.5,13.1,90,61,0.2,16.8
El Jadida,2024-04-02,18.7,11.2,89,68,0.0,14.2
El Jadida,2024-04-03,19.7,10.8,92,68,0.0,24.0
El Jadida,2024-04-04,21.5,15.4,94,74,0.0,22.4
El Jadida,2024-04-05,34.3,13.6,98,28,0.0,23.4
El Jadida,2024-04-06,22.0,14.8,95,65,0.2,18.1
El Jadida,2024-04-07,20.0,16.9,95,69,0.0,23.0
El Jadida,2024-04-08,19.6,15.8,87,58,0.0,21.6
El Jadida,2024-04-09,19.3,16.0,90,57,0.0,40.0
El Jadida,2024-04-10,22.4,16.0,90,47,0.0,33.4
El Jadida,2024-04-11,23.6,15.1,92,43,0.0,26.1
El Jadida,2024-04-12,24.9,18.1,79,30,0.0,39.8
El Jadida,2024-04-13,25.2,17.8,58,39,0.0,34.8
El Jadida,2024-04-14,24.6,13.6,77,39,0.0,18.9
El Jadida,2024-04-15,24.0,12.2,90,43,0.0,26.8
El Jadida,2024-04-16,23.1,13.8,93,66,0.0,21.7
El Jadida,2024-04-17,21.0,15.3,95,70,0.0,16.1
El Jadida,2024-04-18,19.7,14.8,93,67,0.0,15.9
El Jadida,2024-04-19,20.1,14.6,94,64,0.2,17.1
El Jadida,2024-04-20,20.2,15.8,82,52,0.8,17.6
El Jadida,2024-04-21,20.9,13.1,94,59,0.0,24.5
El Jadida,2024-04-22,22.5,16.6,92,53,0.0,28.1
El Jadida,2024-04-23,22.9,15.1,92,54,0.0,23.8
El Jadida,2024-04-24,22.5,15.4,94,53,0.0,29.7
El Jadida,2024-04-25,20.5,16.1,92,60,0.0,21.2
El Jadida,2024-04-26,20.0,13.9,87,53,0.3,16.9
El Jadida,2024-04-27,19.2,15.2,91,53,5.5,17.9
El Jadida,2024-04-28,17.9,13.8,80,57,2.4,19.3
El Jadida,2024-04-29,18.4,12.1,88,46,2.0,21.6
El Jadida,2024-04-30,20.2,11.6,84,41,0.0,22.3
El Jadida,2024-05-01,20.9,14.4,89,54,0.7,20.2
El Jadida,2024-05-02,19.7,14.9,85,49,0.0,28.5
El Jadida,2024-05-03,20.1,13.1,80,52,0.0,27.6
El Jadida,2024-05-04,21.0,15.2,91,60,0.0,25.6
El Jadida,2024-05-05,21.2,15.1,93,63,0.0,26.8
El Jadida,2024-05-06,21.9,15.7,97,67,0.2,29.4
El Jadida,2024-05-07,22.2,16.7,89,59,0.0,32.5
El Jadida,2024-05-08,22.5,14.7,99,63,0.0,18.1
El Jadida,2024-05-09,24.4,15.7,100,56,0.0,19.0
El Jadida,2024-05-10,22.8,17.0,100,66,0.0,17.8
El Jadida,2024-05-11,22.1,17.8,98,68,0.0,25.8
El Jadida,2024-05-12,21.9,17.5,91,62,0.0,25.6
El Jadida,2024-05-13,21.6,17.4,89,64,0.0,25.2
El Jadida,2024-05-14,20.2,17.6,86,58,2.1,28.7
El Jadida,2024-05-15,20.6,16.6,67,49,0.1,28.6
El Jadida,2024-05-16,20.6,16.2,83,52,0.0,22.6
El Jadida,2024-05-17,21.5,15.1,92,57,0.6,20.8
El Jadida,2024-05-18,20.8,17.0,82,51,0.5,20.2
El Jadida,2024-05-19,19.9,16.1,76,54,0.5,15.8
El Jadida,2024-05-20,21.0,13.9,88,54,0.0,19.1
El Jadida,2024-05-21,21.1,16.3,78,50,0.5,27.1
El Jadida,2024-05-22,21.5,17.0,81,56,0.0,31.8
El Jadida,2024-05-23,21.4,17.2,91,64,0.0,27.4
El Jadida,2024-05-24,21.6,14.9,94,61,0.0,20.2
El Jadida,2024-05-25,21.4,17.5,94,70,0.5,21.7
El Jadida,2024-05-26,22.0,17.2,93,68,0.0,25.5
El Jadida,2024-05-27,21.2,17.1,94,68,0.0,27.9
El Jadida,2024-05-28,22.0,16.5,96,69,0.1,23.2
El Jadida,2024-05-29,23.0,17.8,98,72,0.0,19.6
El Jadida,2024-05-30,23.8,18.1,95,61,0.0,27.0
El Jadida,2024-05-31,23.5,16.9,98,69,0.0,18.9
El Jadida,2024-06-01,22.9,18.1,98,71,0.0,18.6
El Jadida,2024-06-02,22.5,18.9,91,65,0.0,18.9
El Jadida,2024-06-03,22.1,18.5,90,71,1.4,20.2
El Jadida,2024-06-04,22.4,18.9,90,60,1.4,18.8
El Jadida,2024-06-05,22.4,18.5,94,72,2.5,25.7
El Jadida,2024-06-06,22.1,19.1,86,66,0.2,20.6
El Jadida,2024-06-07,21.7,18.4,82,62,0.1,23.4
El Jadida,2024-06-08,22.9,17.2,91,65,0.4,27.3
El Jadida,2024-06-09,22.8,18.1,92,60,0.0,19.1
El Jadida,2024-06-10,22.5,18.3,92,67,1.7,18.6
El Jadida,2024-06-11,22.6,18.3,92,57,1.8,14.5
El Jadida,2024-06-12,22.7,17.9,91,60,1.0,20.5
El Jadida,2024-06-13,23.0,19.0,87,61,0.0,24.3
El Jadida,2024-06-14,22.9,19.0,88,67,0.0,18.9
El Jadida,2024-06-15,22.4,18.7,88,62,1.0,24.9
El Jadida,2024-06-16,22.5,18.0,81,58,0.0,24.1
El Jadida,2024-06-17,23.2,18.6,86,64,0.0,20.6
El Jadida,2024-06-18,23.1,18.5,89,54,0.8,19.5
El Jadida,2024-06-19,23.4,17.9,90,52,0.0,19.9
El Jadida,2024-06-20,22.5,18.0,80,55,0.3,30.2
El Jadida,2024-06-21,23.6,19.0,86,57,0.0,32.4
El Jadida,2024-06-22,24.9,18.2,94,61,0.0,26.4
El Jadida,2024-06-23,25.7,19.5,85,63,0.0,23.1
El Jadida,2024-06-24,24.9,18.0,96,68,0.0,18.8
El Jadida,2024-06-25,23.5,20.0,97,67,1.1,21.1
El Jadida,2024-06-26,22.5,19.1,82,59,1.4,17.8
El Jadida,2024-06-27,22.7,17.8,84,65,1.0,28.0
El Jadida,2024-06-28,23.5,17.9,92,61,1.4,16.3
El Jadida,2024-06-29,22.4,17.5,95,70,2.2,24.6
El Jadida,2024-06-30,22.6,19.5,80,59,0.0,24.3
El Jadida,2024-07-01,23.4,19.4,88,64,0.7,27.6
El Jadida,2024-07-02,23.8,19.0,97,64,0.0,21.7
El Jadida,2024-07-03,24.5,18.5,98,68,0.0,16.8
El Jadida,2024-07-04,24.7,19.0,100,68,0.0,19.1
El Jadida,2024-07-05,23.6,19.6,95,65,0.0,20.2
El Jadida,2024-07-06,23.4,19.0,85,61,0.7,24.1
El Jadida,2024-07-07,22.6,19.2,82,55,0.0,22.8
El Jadida,2024-07-08,23.1,18.5,83,56,0.0,23.6
El Jadida,2024-07-09,23.7,18.8,86,63,0.0,26.9
El Jadida,2024-07-10,25.0,20.0,96,66,0.0,30.9
El Jadida,2024-07-11,25.2,20.8,97,72,0.0,26.5
El Jadida,2024-07-12,24.4,19.8,98,71,0.0,26.5
El Jadida,2024-07-13,23.8,19.5,96,63,0.0,21.4
El Jadida,2024-07-14,24.5,19.0,91,60,0.0,22.5
El Jadida,2024-07-15,25.0,18.9,95,62,0.0,25.2
El Jadida,2024-07-16,24.5,20.5,90,67,0.0,24.5
El Jadida,2024-07-17,24.8,19.5,93,66,0.0,25.4
El Jadida,2024-07-18,26.6,20.9,98,63,0.0,22.0
El Jadida,2024-07-19,27.2,20.6,100,69,0.0,21.9
El Jadida,2024-07-20,24.9,21.0,98,72,0.0,25.7
El Jadida,2024-07-21,25.0,21.0,93,65,0.0,27.9
El Jadida,2024-07-22,25.0,20.4,98,66,0.0,22.1
El Jadida,2024-07-23,26.4,20.0,100,74,0.0,19.1
El Jadida,2024-07-24,27.2,20.5,100,68,0.0,18.4
El Jadida,2024-07-25,26.4,21.0,95,68,0.0,24.1
El Jadida,2024-07-26,25.2,20.7,97,66,0.0,23.7
El Jadida,2024-07-27,25.1,21.8,89,70,1.1,20.5
El Jadida,2024-07-28,25.0,20.8,93,65,0.0,22.8
El Jadida,2024-07-29,24.8,20.1,95,67,0.0,19.5
El Jadida,2024-07-30,25.2,19.4,97,66,0.0,23.5
El Jadida,2024-07-31,26.1,21.1,93,66,0.0,24.6
El Jadida,2024-08-01,25.5,21.5,90,67,0.0,24.1
El Jadida,2024-08-02,25.1,20.6,93,67,0.0,26.1
El Jadida,2024-08-03,25.8,20.7,96,70,0.0,26.6
El Jadida,2024-08-04,25.6,20.5,98,67,0.0,21.6
El Jadida,2024-08-05,24.9,20.0,100,66,0.0,17.1
El Jadida,2024-08-06,24.9,18.8,98,68,0.0,16.3
El Jadida,2024-08-07,25.5,20.7,92,66,0.1,17.4
El Jadida,2024-08-08,25.3,20.9,95,65,0.0,20.2
El Jadida,2024-08-09,25.2,20.5,96,66,0.0,21.3
El Jadida,2024-08-10,26.0,20.5,98,64,0.0,18.4
El Jadida,2024-08-11,26.1,21.0,99,64,0.0,18.9
El Jadida,2024-08-12,25.6,20.8,94,63,0.0,21.6
El Jadida,2024-08-13,25.8,21.1,90,67,0.1,25.6
El Jadida,2024-08-14,25.9,20.6,91,61,0.2,28.2
El Jadida,2024-08-15,26.0,19.8,90,65,0.0,25.6
El Jadida,2024-08-16,29.7,21.7,93,44,0.0,25.8
El Jadida,2024-08-17,30.5,21.2,93,44,0.0,27.3
El Jadida,2024-08-18,28.5,20.7,93,60,0.0,26.1
El Jadida,2024-08-19,26.2,20.6,99,70,0.0,19.7
El Jadida,2024-08-20,25.6,21.0,95,68,0.0,27.3
El Jadida,2024-08-21,25.7,20.4,97,68,0.0,19.5
El Jadida,2024-08-22,24.4,20.4,95,63,0.0,20.9
El Jadida,2024-08-23,24.7,19.9,86,57,0.0,22.5
El Jadida,2024-08-24,25.8,21.4,91,65,0.0,20.0
El Jadida,2024-08-25,26.1,21.0,95,71,0.0,24.3
El Jadida,2024-08-26,24.9,19.5,97,69,0.0,17.1
El Jadida,2024-08-27,25.2,19.6,96,63,0.0,17.3
El Jadida,2024-08-28,24.8,19.8,91,63,0.5,21.7
El Jadida,2024-08-29,25.3,20.8,87,62,0.2,22.1
El Jadida,2024-08-30,25.8,21.0,88,63,1.2,22.8
El Jadida,2024-08-31,25.2,21.5,93,70,0.0,21.0
El Jadida,2024-09-01,25.4,21.0,91,65,0.0,21.0
El Jadida,2024-09-02,25.6,20.3,92,64,0.0,28.8
El Jadida,2024-09-03,23.9,20.5,88,62,0.0,25.5
El Jadida,2024-09-04,24.2,19.9,90,61,0.0,20.8
El Jadida,2024-09-05,25.1,19.4,94,62,0.0,22.1
El Jadida,2024-09-06,24.2,19.4,96,66,0.3,24.6
El Jadida,2024-09-07,23.9,19.5,92,67,16.8,31.8
El Jadida,2024-09-08,24.3,19.2,92,65,0.1,20.5
El Jadida,2024-09-09,24.4,18.0,93,58,0.0,22.6
El Jadida,2024-09-10,23.5,18.0,94,59,0.4,20.6
El Jadida,2024-09-11,23.1,18.5,90,62,0.7,17.3
El Jadida,2024-09-12,24.4,17.2,97,68,0.0,23.9
El Jadida,2024-09-13,25.0,19.2,99,72,0.0,20.5
El Jadida,2024-09-14,24.2,19.2,100,74,0.0,13.7
El Jadida,2024-09-15,24.8,19.4,100,73,0.0,13.9
El Jadida,2024-09-16,24.1,18.6,99,66,0.0,22.5
El Jadida,2024-09-17,23.9,19.1,97,67,0.0,23.9
El Jadida,2024-09-18,23.8,19.3,95,66,0.0,22.8
El Jadida,2024-09-19,24.4,18.8,94,62,0.0,19.2
El Jadida,2024-09-20,25.0,18.6,95,63,0.0,15.0
El Jadida,2024-09-21,25.0,19.0,86,56,0.0,19.3
El Jadida,2024-09-22,25.0,19.2,94,63,0.0,16.7
El Jadida,2024-09-23,25.0,19.5,94,59,0.1,22.0
El Jadida,2024-09-24,23.7,19.4,80,54,0.0,19.3
El Jadida,2024-09-25,24.3,17.2,89,58,0.0,21.2
El Jadida,2024-09-26,25.5,20.6,94,66,0.3,17.3
El Jadida,2024-09-27,25.1,18.6,96,69,0.0,24.2
El Jadida,2024-09-28,24.5,20.2,83,56,0.0,30.4
El Jadida,2024-09-29,25.0,19.1,98,64,0.0,15.7
El Jadida,2024-09-30,25.2,18.5,100,72,0.0,21.9
El Jadida,2024-10-01,25.3,20.6,98,68,0.0,25.1
El Jadida,2024-10-02,24.7,20.4,97,71,0.0,26.9
El Jadida,2024-10-03,24.8,19.8,96,71,0.5,24.4
El Jadida,2024-10-04,24.8,19.8,96,71,0.8,20.4
El Jadida,2024-10-05,24.8,20.9,97,72,0.5,24.5
El Jadida,2024-10-06,24.5,19.9,98,70,0.0,23.9
El Jadida,2024-10-07,23.0,19.6,99,73,0.2,19.7
El Jadida,2024-10-08,23.8,19.0,98,70,0.9,15.3
El Jadida,2024-10-09,23.9,17.8,98,62,0.0,26.3
El Jadida,2024-10-10,24.4,19.7,98,72,0.9,21.5
El Jadida,2024-10-11,25.0,19.5,98,70,0.0,22.5
El Jadida,2024-10-12,24.4,20.2,91,70,13.1,32.1
El Jadida,2024-10-13,23.8,18.5,93,64,0.8,21.4
El Jadida,2024-10-14,23.6,16.9,92,64,1.6,23.2
El Jadida,2024-10-15,24.4,19.2,91,61,5.1,40.9
El Jadida,2024-10-16,23.5,20.4,91,71,1.2,35.7
El Jadida,2024-10-17,23.7,18.9,91,53,0.3,20.0
El Jadida,2024-10-18,22.9,17.8,79,55,0.0,29.3
El Jadida,2024-10-19,23.5,17.8,87,65,0.0,23.8
El Jadida,2024-10-20,23.8,19.1,92,65,0.0,23.3
El Jadida,2024-10-21,23.5,19.9,94,72,0.0,18.2
El Jadida,2024-10-22,24.1,18.2,98,74,0.0,12.1
El Jadida,2024-10-23,25.6,16.6,100,60,0.0,13.7
El Jadida,2024-10-24,26.9,18.5,96,43,0.0,16.5
El Jadida,2024-10-25,22.9,18.1,99,70,1.3,23.7
El Jadida,2024-10-26,20.9,16.8,72,45,0.3,25.7
El Jadida,2024-10-27,21.2,16.0,92,51,2.5,21.7
El Jadida,2024-10-28,17.3,12.7,94,64,15.6,15.1
El Jadida,2024-10-29,20.2,12.8,95,56,7.4,32.3
El Jadida,2024-10-30,20.2,16.5,92,77,5.5,35.9
El Jadida,2024-10-31,22.0,16.9,90,67,0.1,23.2
El Jadida,2024-11-01,21.2,15.1,94,71,0.3,17.4
El Jadida,2024-11-02,20.6,14.4,97,76,0.1,12.2
El Jadida,2024-11-03,22.0,16.4,97,76,0.0,10.9
El Jadida,2024-11-04,22.2,15.1,98,73,0.0,11.0
El Jadida,2024-11-05,23.0,13.9,93,68,0.0,22.0
El Jadida,2024-11-06,24.4,16.6,93,63,0.0,19.7
El Jadida,2024-11-07,25.9,15.4,90,40,0.0,16.1
El Jadida,2024-11-08,23.2,15.6,98,79,0.0,17.6
El Jadida,2024-11-09,23.4,17.8,96,78,0.0,22.5
El Jadida,2024-11-10,22.2,18.7,97,66,0.0,24.7
El Jadida,2024-11-11,22.5,17.8,94,70,0.0,22.5
El Jadida,2024-11-12,21.0,15.9,98,74,0.0,11.7
El Jadida,2024-11-13,20.6,14.4,95,59,0.3,21.2
El Jadida,2024-11-14,18.6,15.8,92,77,9.7,25.7
El Jadida,2024-11-15,24.2,14.9,94,43,9.1,18.0
El Jadida,2024-11-16,23.4,14.9,89,53,0.0,16.0
El Jadida,2024-11-17,22.8,14.2,88,48,0.0,15.0
El Jadida,2024-11-18,25.0,16.0,87,50,0.0,17.4
El Jadida,2024-11-19,22.6,16.8,95,70,2.9,21.0
El Jadida,2024-11-20,22.2,14.3,96,72,0.0,15.2
El Jadida,2024-11-21,22.2,14.9,95,64,0.0,16.7
El Jadida,2024-11-22,23.4,15.1,91,56,0.0,18.8
El Jadida,2024-11-23,30.5,16.1,75,18,0.0,16.5
El Jadida,2024-11-24,32.0,21.5,61,22,0.0,32.0
El Jadida,2024-11-25,24.6,17.6,100,58,0.0,14.8
El Jadida,2024-11-26,23.8,15.0,100,49,0.0,8.0
El Jadida,2024-11-27,26.9,14.6,84,38,0.0,8.8
El Jadida,2024-11-28,31.5,17.3,74,19,0.0,21.2
El Jadida,2024-11-29,26.5,14.4,75,37,0.0,12.7
El Jadida,2024-11-30,26.6,14.2,87,31,0.0,9.9
El Jadida,2024-12-01,25.4,14.6,88,34,0.0,11.7
El Jadida,2024-12-02,24.0,12.6,96,30,0.0,13.1
El Jadida,2024-12-03,21.2,17.1,97,70,0.3,17.2
El Jadida,2024-12-04,20.9,13.6,88,47,0.0,21.9
El Jadida,2024-12-05,20.6,14.1,88,64,0.0,22.3
El Jadida,2024-12-06,20.0,13.0,92,67,0.0,21.9
El Jadida,2024-12-07,20.6,14.3,95,71,0.0,21.7
El Jadida,2024-12-08,20.3,16.0,88,66,0.6,22.8
El Jadida,2024-12-09,18.0,14.6,74,50,0.0,25.6
El Jadida,2024-12-10,17.1,11.2,75,47,0.0,19.3
El Jadida,2024-12-11,17.0,10.0,86,58,1.9,16.6
El Jadida,2024-12-12,17.0,11.8,87,60,0.3,18.2
El Jadida,2024-12-13,19.0,9.9,87,50,0.0,11.8
El Jadida,2024-12-14,19.0,10.9,81,52,0.0,19.7
El Jadida,2024-12-15,20.2,13.0,82,47,0.0,16.3
El Jadida,2024-12-16,23.5,9.6,82,33,0.0,11.9
El Jadida,2024-12-17,21.5,10.5,94,50,0.0,9.4
El Jadida,2024-12-18,20.3,11.0,100,38,0.0,10.3
El Jadida,2024-12-19,19.2,13.9,100,73,0.0,10.2
El Jadida,2024-12-20,18.8,13.4,96,74,1.1,22.9
El Jadida,2024-12-21,17.0,11.8,85,60,1.5,19.4
El Jadida,2024-12-22,19.0,11.5,93,70,0.0,14.5
El Jadida,2024-12-23,19.5,10.4,92,68,0.0,10.8
El Jadida,2024-12-24,18.6,9.4,96,68,0.0,13.7
El Jadida,2024-12-25,19.9,10.6,87,51,0.0,14.8
El Jadida,2024-12-26,19.8,7.3,94,46,0.0,12.4
El Jadida,2024-12-27,20.4,11.6,100,66,0.6,17.1
El Jadida,2024-12-28,19.5,11.9,100,75,7.5,17.6
El Jadida,2024-12-29,17.0,11.3,95,72,2.6,15.4
El Jadida,2024-12-30,16.6,10.8,94,74,7.9,14.3
El Jadida,2024-12-31,17.0,9.4,93,74,4.2,10.7
El Jadida,2025-01-01,17.4,9.2,94,58,0.7,17.1
El Jadida,2025-01-02,17.1,6.5,81,52,0.0,13.9
El Jadida,2025-01-03,20.0,6.8,76,44,0.0,15.6
El Jadida,2025-01-04,20.0,9.1,83,44,0.0,12.6
El Jadida,2025-01-05,20.0,11.4,87,32,2.7,33.2
El Jadida,2025-01-06,18.9,14.6,93,61,14.0,34.8
El Jadida,2025-01-07,18.5,10.3,90,57,0.0,16.9
El Jadida,2025-01-08,20.0,9.1,93,65,0.0,14.6
El Jadida,2025-01-09,19.5,9.6,93,61,0.0,10.9
El Jadida,2025-01-10,19.6,12.1,95,63,0.0,17.4
El Jadida,2025-01-11,18.9,14.0,94,70,0.0,22.7
El Jadida,2025-01-12,19.5,15.6,94,75,0.9,20.5
El Jadida,2025-01-13,18.9,13.4,91,62,0.0,25.2
El Jadida,2025-01-14,16.3,11.7,87,42,0.0,31.9
El Jadida,2025-01-15,15.6,9.7,66,45,0.0,26.4
El Jadida,2025-01-16,17.1,7.3,68,49,0.0,13.6
El Jadida,2025-01-17,18.2,12.8,82,50,0.7,14.4
El Jadida,2025-01-18,17.5,7.5,92,55,0.0,16.6
El Jadida,2025-01-19,17.6,7.6,82,48,0.0,15.7
El Jadida,2025-01-20,19.4,11.4,80,51,0.0,26.0
El Jadida,2025-01-21,22.9,13.4,68,31,0.0,41.0
El Jadida,2025-01-22,21.7,16.8,88,36,0.0,38.5
El Jadida,2025-01-23,20.1,14.4,93,62,0.2,16.1
El Jadida,2025-01-24,19.5,10.8,94,56,0.0,16.6
El Jadida,2025-01-25,19.2,13.1,97,68,0.4,12.0
El Jadida,2025-01-26,20.2,10.9,95,64,0.0,16.7
El Jadida,2025-01-27,19.5,14.9,96,75,0.3,26.0
El Jadida,2025-01-28,19.0,14.9,98,54,0.7,16.9
El Jadida,2025-01-29,17.9,11.0,89,62,3.2,20.9
El Jadida,2025-01-30,17.0,14.6,93,47,4.1,33.1
El Jadida,2025-01-31,17.0,11.1,81,45,0.1,23.8
El Jadida,2025-02-01,17.1,8.9,77,50,0.0,14.0
El Jadida,2025-02-02,16.6,12.0,91,71,3.3,12.5
El Jadida,2025-02-03,17.6,12.6,94,54,0.5,20.7
El Jadida,2025-02-04,16.6,9.6,83,59,0.0,22.3
El Jadida,2025-02-05,17.2,11.6,87,60,0.0,26.3
El Jadida,2025-02-06,18.2,9.4,88,56,0.0,16.8
El Jadida,2025-02-07,17.7,8.2,90,62,0.0,13.6
El Jadida,2025-02-08,18.9,8.1,92,60,0.0,15.9
El Jadida,2025-02-09,19.7,12.4,94,60,0.0,16.9
El Jadida,2025-02-10,22.1,9.6,90,23,0.0,15.5
El Jadida,2025-02-11,21.3,10.8,94,35,0.0,22.8
El Jadida,2025-02-12,19.4,14.2,97,64,1.0,21.1
El Jadida,2025-02-13,18.3,11.9,86,50,0.0,18.8
El Jadida,2025-02-14,19.2,10.5,91,52,0.0,14.8
El Jadida,2025-02-15,23.5,12.1,86,30,1.7,27.0
El Jadida,2025-02-16,16.6,12.4,90,71,5.4,27.3
El Jadida,2025-02-17,19.4,13.1,92,61,0.6,11.8
El Jadida,2025-02-18,17.7,12.0,91,66,1.9,33.7
El Jadida,2025-02-19,17.9,13.6,93,69,13.3,24.8
El Jadida,2025-02-20,18.2,10.6,97,74,0.0,18.4
El Jadida,2025-02-21,19.0,11.4,97,75,0.0,21.5
El Jadida,2025-02-22,17.2,13.9,95,73,0.7,16.4
El Jadida,2025-02-23,18.5,11.9,90,60,0.0,24.5
El Jadida,2025-02-24,19.0,13.6,89,59,0.0,20.1
El Jadida,2025-02-25,18.8,11.2,95,70,0.0,15.2
El Jadida,2025-02-26,18.2,12.9,91,68,0.3,14.9
El Jadida,2025-02-27,17.7,10.5,90,62,0.4,12.3
El Jadida,2025-02-28,15.4,11.7,94,69,16.9,26.0
El Jadida,2025-03-01,17.2,10.6,90,61,0.6,14.1
El Jadida,2025-03-02,17.9,9.1,94,63,0.1,11.0
El Jadida,2025-03-03,19.6,10.8,93,58,0.4,13.8
El Jadida,2025-03-04,18.5,13.2,96,72,4.7,11.7
El Jadida,2025-03-05,17.5,12.8,97,67,5.3,18.2
El Jadida,2025-03-06,17.5,11.9,93,64,1.9,22.8
El Jadida,2025-03-07,19.1,11.7,92,62,3.1,35.8
El Jadida,2025-03-08,17.2,12.4,90,54,15.5,44.8
El Jadida,2025-03-09,16.0,12.4,89,57,13.4,42.0
El Jadida,2025-03-10,18.4,14.1,88,59,5.2,34.0
El Jadida,2025-03-11,18.0,15.6,93,74,18.6,37.8
El Jadida,2025-03-12,19.4,15.6,95,75,2.9,33.4
El Jadida,2025-03-13,18.4,13.2,91,59,11.4,44.3
El Jadida,2025-03-14,15.4,12.9,88,69,21.7,38.4
El Jadida,2025-03-15,17.0,12.4,85,58,1.3,14.5
El Jadida,2025-03-16,19.2,10.4,86,53,0.0,18.8
El Jadida,2025-03-17,19.0,14.3,90,60,2.8,49.3
El Jadida,2025-03-18,18.2,13.6,90,68,0.7,31.7
El Jadida,2025-03-19,20.0,12.2,92,57,0.0,34.5
El Jadida,2025-03-20,18.9,15.8,91,54,32.0,44.1
El Jadida,2025-03-21,18.5,13.4,85,59,0.3,19.9
El Jadida,2025-03-22,17.5,14.5,86,49,0.7,18.9
El Jadida,2025-03-23,16.7,13.6,76,63,1.8,23.4
El Jadida,2025-03-24,16.5,13.6,77,58,0.2,16.1
El Jadida,2025-03-25,17.4,10.9,84,55,0.0,18.8
El Jadida,2025-03-26,18.0,12.6,86,59,0.0,24.6
El Jadida,2025-03-27,18.5,12.4,90,62,0.0,20.6
El Jadida,2025-03-28,19.1,13.7,89,69,0.0,24.7
El Jadida,2025-03-29,20.6,14.2,91,61,0.0,23.4
El Jadida,2025-03-30,24.1,12.9,86,58,0.0,19.2
El Jadida,2025-03-31,20.8,14.1,96,67,0.2,20.3
El Jadida,2025-04-01,19.3,13.0,94,73,3.6,21.6
El Jadida,2025-04-02,17.5,14.8,94,72,4.3,33.4
El Jadida,2025-04-03,20.8,13.4,89,54,0.9,49.7
El Jadida,2025-04-04,19.5,15.2,92,70,0.5,37.9
El Jadida,2025-04-05,19.5,13.6,96,66,0.4,10.8
El Jadida,2025-04-06,20.5,11.9,95,61,0.0,17.0
El Jadida,2025-04-07,20.4,13.7,95,64,0.0,21.3
El Jadida,2025-04-08,23.8,15.4,94,64,0.0,19.6
El Jadida,2025-04-09,26.0,15.6,95,51,0.4,21.7
El Jadida,2025-04-10,21.0,14.9,94,72,11.1,19.0
El Jadida,2025-04-11,22.9,15.5,94,56,7.7,19.7
El Jadida,2025-04-12,20.9,16.5,94,70,2.1,17.1
El Jadida,2025-04-13,19.9,14.9,95,70,4.8,17.0
El Jadida,2025-04-14,19.5,15.1,92,70,2.0,18.3
El Jadida,2025-04-15,18.7,15.4,93,55,2.4,21.4
El Jadida,2025-04-16,19.3,14.9,73,45,0.1,19.6
El Jadida,2025-04-17,20.0,12.9,85,58,0.0,23.1
El Jadida,2025-04-18,20.5,15.9,92,71,0.2,19.7
El Jadida,2025-04-19,19.6,15.7,91,55,1.3,22.3
El Jadida,2025-04-20,18.7,14.9,68,47,0.0,20.5
El Jadida,2025-04-21,19.3,13.6,78,54,0.0,26.7
El Jadida,2025-04-22,20.5,15.8,83,60,0.0,28.0
El Jadida,2025-04-23,21.0,15.8,94,64,0.0,23.9
El Jadida,2025-04-24,22.5,15.9,96,66,0.0,13.4
El Jadida,2025-04-25,21.0,16.2,98,69,0.7,20.4
El Jadida,2025-04-26,21.0,16.5,86,66,0.3,26.2
El Jadida,2025-04-27,21.3,15.8,94,56,0.0,23.7
El Jadida,2025-04-28,21.7,15.2,99,72,0.0,19.4
El Jadida,2025-04-29,20.5,16.5,92,60,0.5,21.0
El Jadida,2025-04-30,19.9,15.5,85,53,1.0,17.7
El Jadida,2025-05-01,22.2,13.1,80,43,0.0,27.3
El Jadida,2025-05-02,20.9,17.0,81,64,0.9,34.8
El Jadida,2025-05-03,21.0,15.1,87,59,0.6,22.4
El Jadida,2025-05-04,21.0,14.9,95,56,1.4,14.9
El Jadida,2025-05-05,21.1,14.4,84,51,0.0,19.4
